PULocationID,date,passenger_count
237.0,2016-05-09 00:00:00,25268.0
237.0,2016-05-10 00:00:00,27911.0
237.0,2016-05-11 00:00:00,28009.0
237.0,2016-05-12 00:00:00,29379.0
237.0,2016-05-13 00:00:00,24794.0
237.0,2016-05-14 00:00:00,23817.0
237.0,2016-05-15 00:00:00,20030.0
237.0,2016-05-16 00:00:00,26805.0
237.0,2016-05-17 00:00:00,30067.0
237.0,2016-05-18 00:00:00,28523.0
237.0,2016-05-19 00:00:00,29381.0
237.0,2016-05-20 00:00:00,26737.0
237.0,2016-05-21 00:00:00,23109.0
237.0,2016-05-22 00:00:00,17171.0
237.0,2016-05-23 00:00:00,25704.0
237.0,2016-05-24 00:00:00,28365.0
237.0,2016-05-25 00:00:00,27902.0
237.0,2016-05-26 00:00:00,27379.0
237.0,2016-05-27 00:00:00,21542.0
237.0,2016-05-28 00:00:00,14786.0
237.0,2016-05-29 00:00:00,12253.0
237.0,2016-05-30 00:00:00,10961.0
237.0,2016-05-31 00:00:00,24488.0
262.0,2016-05-01 00:00:00,6405.0
262.0,2016-05-02 00:00:00,7125.0
262.0,2016-05-03 00:00:00,7532.0
262.0,2016-05-04 00:00:00,9045.0
262.0,2016-05-05 00:00:00,8924.0
262.0,2016-05-06 00:00:00,9015.0
262.0,2016-05-07 00:00:00,9096.0
262.0,2016-05-08 00:00:00,7437.0
262.0,2016-05-09 00:00:00,7092.0
262.0,2016-05-10 00:00:00,8103.0
262.0,2016-05-11 00:00:00,8467.0
262.0,2016-05-12 00:00:00,8505.0
262.0,2016-05-13 00:00:00,8798.0
262.0,2016-05-14 00:00:00,9020.0
262.0,2016-05-15 00:00:00,7704.0
262.0,2016-05-16 00:00:00,7478.0
262.0,2016-05-17 00:00:00,8106.0
262.0,2016-05-18 00:00:00,8220.0
262.0,2016-05-19 00:00:00,8798.0
262.0,2016-05-20 00:00:00,9026.0
262.0,2016-05-21 00:00:00,9143.0
262.0,2016-05-22 00:00:00,6841.0
262.0,2016-05-23 00:00:00,7381.0
262.0,2016-05-24 00:00:00,7512.0
262.0,2016-05-25 00:00:00,8425.0
262.0,2016-05-26 00:00:00,8110.0
262.0,2016-05-27 00:00:00,8010.0
262.0,2016-05-28 00:00:00,5609.0
262.0,2016-05-29 00:00:00,4567.0
262.0,2016-05-30 00:00:00,4134.0
262.0,2016-05-31 00:00:00,7632.0
263.0,2016-05-01 00:00:00,12234.0
263.0,2016-05-02 00:00:00,8719.0
263.0,2016-05-03 00:00:00,9988.0
263.0,2016-05-04 00:00:00,11024.0
263.0,2016-05-05 00:00:00,11150.0
263.0,2016-05-06 00:00:00,12008.0
263.0,2016-05-07 00:00:00,15047.0
263.0,2016-05-08 00:00:00,11976.0
263.0,2016-05-09 00:00:00,8850.0
263.0,2016-05-10 00:00:00,9801.0
263.0,2016-05-11 00:00:00,10142.0
263.0,2016-05-12 00:00:00,10558.0
263.0,2016-05-13 00:00:00,12455.0
263.0,2016-05-14 00:00:00,14912.0
263.0,2016-05-15 00:00:00,13266.0
263.0,2016-05-16 00:00:00,9133.0
263.0,2016-05-17 00:00:00,10529.0
263.0,2016-05-18 00:00:00,10488.0
263.0,2016-05-19 00:00:00,11033.0
263.0,2016-05-20 00:00:00,12571.0
263.0,2016-05-21 00:00:00,15246.0
263.0,2016-05-22 00:00:00,11172.0
263.0,2016-05-23 00:00:00,9399.0
263.0,2016-05-24 00:00:00,9645.0
263.0,2016-05-25 00:00:00,10535.0
263.0,2016-05-26 00:00:00,10226.0
263.0,2016-05-27 00:00:00,11387.0
263.0,2016-05-28 00:00:00,9732.0
263.0,2016-05-29 00:00:00,7932.0
263.0,2016-05-30 00:00:00,7189.0
263.0,2016-05-31 00:00:00,9867.0
75.0,2016-06-01 00:00:00,3940.0
75.0,2016-06-02 00:00:00,4088.0
75.0,2016-06-03 00:00:00,5154.0
75.0,2016-06-04 00:00:00,5121.0
75.0,2016-06-05 00:00:00,3982.0
75.0,2016-06-06 00:00:00,3494.0
75.0,2016-06-07 00:00:00,4094.0
75.0,2016-06-08 00:00:00,4629.0
75.0,2016-06-09 00:00:00,3830.0
75.0,2016-06-10 00:00:00,4053.0
75.0,2016-06-11 00:00:00,4310.0
75.0,2016-06-12 00:00:00,3687.0
75.0,2016-06-13 00:00:00,3266.0
75.0,2016-06-14 00:00:00,3533.0
75.0,2016-06-15 00:00:00,3600.0
75.0,2016-06-16 00:00:00,4019.0
75.0,2016-06-17 00:00:00,3666.0
75.0,2016-06-18 00:00:00,3786.0
75.0,2016-06-19 00:00:00,3665.0
75.0,2016-06-20 00:00:00,2976.0
75.0,2016-06-21 00:00:00,3444.0
75.0,2016-06-22 00:00:00,3684.0
75.0,2016-06-23 00:00:00,3703.0
75.0,2016-06-24 00:00:00,3813.0
75.0,2016-06-25 00:00:00,3697.0
75.0,2016-06-26 00:00:00,3418.0
75.0,2016-06-27 00:00:00,3261.0
75.0,2016-06-28 00:00:00,3072.0
75.0,2016-06-29 00:00:00,3018.0
75.0,2016-06-30 00:00:00,3276.0
140.0,2016-06-01 00:00:00,11429.0
140.0,2016-06-02 00:00:00,11910.0
140.0,2016-06-03 00:00:00,12545.0
140.0,2016-06-04 00:00:00,9335.0
140.0,2016-06-05 00:00:00,7815.0
140.0,2016-06-06 00:00:00,11004.0
140.0,2016-06-07 00:00:00,11739.0
140.0,2016-06-08 00:00:00,11646.0
140.0,2016-06-09 00:00:00,12133.0
140.0,2016-06-10 00:00:00,11359.0
140.0,2016-06-11 00:00:00,8596.0
140.0,2016-06-12 00:00:00,6476.0
140.0,2016-06-13 00:00:00,10817.0
140.0,2016-06-14 00:00:00,11495.0
140.0,2016-06-15 00:00:00,11802.0
140.0,2016-06-16 00:00:00,11779.0
140.0,2016-06-17 00:00:00,11038.0
140.0,2016-06-18 00:00:00,7320.0
140.0,2016-06-19 00:00:00,6438.0
140.0,2016-06-20 00:00:00,10263.0
140.0,2016-06-21 00:00:00,11305.0
140.0,2016-06-22 00:00:00,11594.0
140.0,2016-06-23 00:00:00,11392.0
140.0,2016-06-24 00:00:00,10736.0
140.0,2016-06-25 00:00:00,7441.0
140.0,2016-06-26 00:00:00,6515.0
140.0,2016-06-27 00:00:00,10548.0
140.0,2016-06-28 00:00:00,10809.0
140.0,2016-06-29 00:00:00,10557.0
140.0,2016-06-30 00:00:00,10780.0
141.0,2016-06-01 00:00:00,14436.0
141.0,2016-06-02 00:00:00,15000.0
141.0,2016-06-03 00:00:00,15725.0
141.0,2016-06-04 00:00:00,17212.0
141.0,2016-06-05 00:00:00,13142.0
141.0,2016-06-06 00:00:00,12623.0
141.0,2016-06-07 00:00:00,14588.0
141.0,2016-06-08 00:00:00,15443.0
141.0,2016-06-09 00:00:00,15043.0
141.0,2016-06-10 00:00:00,15677.0
141.0,2016-06-11 00:00:00,14663.0
141.0,2016-06-12 00:00:00,11533.0
141.0,2016-06-13 00:00:00,13004.0
141.0,2016-06-14 00:00:00,13462.0
141.0,2016-06-15 00:00:00,14107.0
141.0,2016-06-16 00:00:00,14938.0
141.0,2016-06-17 00:00:00,14779.0
141.0,2016-06-18 00:00:00,13463.0
141.0,2016-06-19 00:00:00,11246.0
141.0,2016-06-20 00:00:00,12863.0
141.0,2016-06-21 00:00:00,13815.0
141.0,2016-06-22 00:00:00,14528.0
141.0,2016-06-23 00:00:00,14716.0
141.0,2016-06-24 00:00:00,14758.0
141.0,2016-06-25 00:00:00,13509.0
141.0,2016-06-26 00:00:00,11536.0
141.0,2016-06-27 00:00:00,12629.0
141.0,2016-06-28 00:00:00,13118.0
141.0,2016-06-29 00:00:00,13328.0
141.0,2016-06-30 00:00:00,13616.0
236.0,2016-06-01 00:00:00,25068.0
236.0,2016-06-02 00:00:00,26023.0
236.0,2016-06-03 00:00:00,25329.0
236.0,2016-06-04 00:00:00,20731.0
236.0,2016-06-05 00:00:00,17101.0
236.0,2016-06-06 00:00:00,22943.0
236.0,2016-06-07 00:00:00,26032.0
236.0,2016-06-08 00:00:00,26469.0
236.0,2016-06-09 00:00:00,26149.0
236.0,2016-06-10 00:00:00,24089.0
236.0,2016-06-11 00:00:00,17941.0
236.0,2016-06-12 00:00:00,14173.0
236.0,2016-06-13 00:00:00,20802.0
236.0,2016-06-14 00:00:00,24715.0
236.0,2016-06-15 00:00:00,24316.0
236.0,2016-06-16 00:00:00,24976.0
236.0,2016-06-17 00:00:00,20630.0
236.0,2016-06-18 00:00:00,14789.0
236.0,2016-06-19 00:00:00,12016.0
236.0,2016-06-20 00:00:00,20003.0
236.0,2016-06-21 00:00:00,22248.0
236.0,2016-06-22 00:00:00,22627.0
236.0,2016-06-23 00:00:00,22283.0
236.0,2016-06-24 00:00:00,19931.0
236.0,2016-06-25 00:00:00,14536.0
236.0,2016-06-26 00:00:00,12020.0
236.0,2016-06-27 00:00:00,19347.0
236.0,2016-06-28 00:00:00,20337.0
236.0,2016-06-29 00:00:00,19924.0
236.0,2016-06-30 00:00:00,19810.0
237.0,2016-06-01 00:00:00,27729.0
237.0,2016-06-02 00:00:00,28516.0
237.0,2016-06-03 00:00:00,25952.0
237.0,2016-06-04 00:00:00,22576.0
237.0,2016-06-05 00:00:00,16426.0
237.0,2016-06-06 00:00:00,25224.0
237.0,2016-06-07 00:00:00,28451.0
237.0,2016-06-08 00:00:00,27659.0
237.0,2016-06-09 00:00:00,28274.0
237.0,2016-06-10 00:00:00,25389.0
237.0,2016-06-11 00:00:00,18394.0
237.0,2016-06-12 00:00:00,14215.0
237.0,2016-06-13 00:00:00,22573.0
237.0,2016-06-14 00:00:00,26599.0
237.0,2016-06-15 00:00:00,27145.0
237.0,2016-06-16 00:00:00,26788.0
237.0,2016-06-17 00:00:00,22407.0
237.0,2016-06-18 00:00:00,17175.0
237.0,2016-06-19 00:00:00,13811.0
237.0,2016-06-20 00:00:00,22345.0
237.0,2016-06-21 00:00:00,25678.0
237.0,2016-06-22 00:00:00,26344.0
237.0,2016-06-23 00:00:00,26066.0
237.0,2016-06-24 00:00:00,21850.0
237.0,2016-06-25 00:00:00,17031.0
237.0,2016-06-26 00:00:00,14285.0
237.0,2016-06-27 00:00:00,22573.0
237.0,2016-06-28 00:00:00,23756.0
237.0,2016-06-29 00:00:00,23627.0
237.0,2016-06-30 00:00:00,23018.0
262.0,2016-06-01 00:00:00,8388.0
262.0,2016-06-02 00:00:00,8836.0
262.0,2016-06-03 00:00:00,8724.0
262.0,2016-06-04 00:00:00,8709.0
262.0,2016-06-05 00:00:00,6701.0
262.0,2016-06-06 00:00:00,7298.0
262.0,2016-06-07 00:00:00,8235.0
262.0,2016-06-08 00:00:00,8428.0
262.0,2016-06-09 00:00:00,8560.0
262.0,2016-06-10 00:00:00,8635.0
262.0,2016-06-11 00:00:00,7722.0
262.0,2016-06-12 00:00:00,6260.0
262.0,2016-06-13 00:00:00,7149.0
262.0,2016-06-14 00:00:00,7816.0
262.0,2016-06-15 00:00:00,8078.0
262.0,2016-06-16 00:00:00,7830.0
262.0,2016-06-17 00:00:00,8176.0
262.0,2016-06-18 00:00:00,6822.0
262.0,2016-06-19 00:00:00,5529.0
262.0,2016-06-20 00:00:00,6575.0
262.0,2016-06-21 00:00:00,7706.0
262.0,2016-06-22 00:00:00,7855.0
262.0,2016-06-23 00:00:00,7919.0
262.0,2016-06-24 00:00:00,7919.0
262.0,2016-06-25 00:00:00,6807.0
262.0,2016-06-26 00:00:00,5501.0
262.0,2016-06-27 00:00:00,6491.0
262.0,2016-06-28 00:00:00,6998.0
262.0,2016-06-29 00:00:00,7312.0
262.0,2016-06-30 00:00:00,7124.0
263.0,2016-06-01 00:00:00,10323.0
263.0,2016-06-02 00:00:00,10898.0
263.0,2016-06-03 00:00:00,11891.0
263.0,2016-06-04 00:00:00,15013.0
263.0,2016-06-05 00:00:00,12077.0
263.0,2016-06-06 00:00:00,9138.0
263.0,2016-06-07 00:00:00,9751.0
263.0,2016-06-08 00:00:00,10755.0
263.0,2016-06-09 00:00:00,10557.0
263.0,2016-06-10 00:00:00,11859.0
263.0,2016-06-11 00:00:00,12676.0
263.0,2016-06-12 00:00:00,10784.0
263.0,2016-06-13 00:00:00,9320.0
263.0,2016-06-14 00:00:00,9981.0
263.0,2016-06-15 00:00:00,10561.0
263.0,2016-06-16 00:00:00,10923.0
263.0,2016-06-17 00:00:00,11618.0
263.0,2016-06-18 00:00:00,11584.0
263.0,2016-06-19 00:00:00,9751.0
263.0,2016-06-20 00:00:00,9876.0
263.0,2016-06-21 00:00:00,9950.0
263.0,2016-06-22 00:00:00,10053.0
263.0,2016-06-23 00:00:00,10565.0
263.0,2016-06-24 00:00:00,11575.0
263.0,2016-06-25 00:00:00,11406.0
263.0,2016-06-26 00:00:00,9500.0
263.0,2016-06-27 00:00:00,9358.0
263.0,2016-06-28 00:00:00,9220.0
263.0,2016-06-29 00:00:00,9458.0
263.0,2016-06-30 00:00:00,10122.0
75.0,2016-07-01 00:00:00,3953.0
75.0,2016-07-02 00:00:00,3535.0
75.0,2016-07-03 00:00:00,2933.0
75.0,2016-07-04 00:00:00,2639.0
75.0,2016-07-05 00:00:00,2766.0
75.0,2016-07-06 00:00:00,3064.0
75.0,2016-07-07 00:00:00,3135.0
75.0,2016-07-08 00:00:00,3337.0
75.0,2016-07-09 00:00:00,3123.0
75.0,2016-07-10 00:00:00,2904.0
75.0,2016-07-11 00:00:00,2695.0
75.0,2016-07-12 00:00:00,2863.0
75.0,2016-07-13 00:00:00,3416.0
75.0,2016-07-14 00:00:00,3170.0
75.0,2016-07-15 00:00:00,3485.0
75.0,2016-07-16 00:00:00,3423.0
75.0,2016-07-17 00:00:00,3124.0
75.0,2016-07-18 00:00:00,3025.0
75.0,2016-07-19 00:00:00,2814.0
75.0,2016-07-20 00:00:00,2896.0
75.0,2016-07-21 00:00:00,3232.0
75.0,2016-07-22 00:00:00,3572.0
75.0,2016-07-23 00:00:00,3645.0
75.0,2016-07-24 00:00:00,3364.0
75.0,2016-07-25 00:00:00,3126.0
75.0,2016-07-26 00:00:00,2742.0
75.0,2016-07-27 00:00:00,2824.0
75.0,2016-07-28 00:00:00,3133.0
75.0,2016-07-29 00:00:00,3546.0
75.0,2016-07-30 00:00:00,3351.0
75.0,2016-07-31 00:00:00,3003.0
140.0,2016-07-01 00:00:00,9552.0
140.0,2016-07-02 00:00:00,5520.0
140.0,2016-07-03 00:00:00,4292.0
140.0,2016-07-04 00:00:00,4681.0
140.0,2016-07-05 00:00:00,8983.0
140.0,2016-07-06 00:00:00,9296.0
140.0,2016-07-07 00:00:00,10725.0
140.0,2016-07-08 00:00:00,10594.0
140.0,2016-07-09 00:00:00,6887.0
140.0,2016-07-10 00:00:00,5684.0
140.0,2016-07-11 00:00:00,9075.0
140.0,2016-07-12 00:00:00,10092.0
140.0,2016-07-13 00:00:00,10846.0
140.0,2016-07-14 00:00:00,10893.0
140.0,2016-07-15 00:00:00,10378.0
140.0,2016-07-16 00:00:00,6934.0
140.0,2016-07-17 00:00:00,5761.0
140.0,2016-07-18 00:00:00,9757.0
140.0,2016-07-19 00:00:00,10350.0
140.0,2016-07-20 00:00:00,10813.0
140.0,2016-07-21 00:00:00,10743.0
140.0,2016-07-22 00:00:00,10395.0
140.0,2016-07-23 00:00:00,7086.0
140.0,2016-07-24 00:00:00,5797.0
140.0,2016-07-25 00:00:00,9970.0
140.0,2016-07-26 00:00:00,10410.0
140.0,2016-07-27 00:00:00,10753.0
140.0,2016-07-28 00:00:00,11251.0
140.0,2016-07-29 00:00:00,10282.0
140.0,2016-07-30 00:00:00,6941.0
140.0,2016-07-31 00:00:00,5819.0
141.0,2016-07-01 00:00:00,12405.0
141.0,2016-07-02 00:00:00,9614.0
141.0,2016-07-03 00:00:00,7418.0
141.0,2016-07-04 00:00:00,7890.0
141.0,2016-07-05 00:00:00,10573.0
141.0,2016-07-06 00:00:00,11328.0
141.0,2016-07-07 00:00:00,13190.0
141.0,2016-07-08 00:00:00,13286.0
141.0,2016-07-09 00:00:00,12224.0
141.0,2016-07-10 00:00:00,10197.0
141.0,2016-07-11 00:00:00,10968.0
141.0,2016-07-12 00:00:00,12463.0
141.0,2016-07-13 00:00:00,13484.0
141.0,2016-07-14 00:00:00,13950.0
141.0,2016-07-15 00:00:00,14123.0
141.0,2016-07-16 00:00:00,12161.0
141.0,2016-07-17 00:00:00,10700.0
141.0,2016-07-18 00:00:00,12299.0
141.0,2016-07-19 00:00:00,12578.0
141.0,2016-07-20 00:00:00,13390.0
141.0,2016-07-21 00:00:00,13557.0
141.0,2016-07-22 00:00:00,13731.0
141.0,2016-07-23 00:00:00,12528.0
141.0,2016-07-24 00:00:00,10170.0
141.0,2016-07-25 00:00:00,12008.0
141.0,2016-07-26 00:00:00,12675.0
141.0,2016-07-27 00:00:00,13185.0
141.0,2016-07-28 00:00:00,13875.0
141.0,2016-07-29 00:00:00,13696.0
141.0,2016-07-30 00:00:00,12494.0
141.0,2016-07-31 00:00:00,10042.0
236.0,2016-07-01 00:00:00,15626.0
236.0,2016-07-02 00:00:00,10663.0
236.0,2016-07-03 00:00:00,8147.0
236.0,2016-07-04 00:00:00,7403.0
236.0,2016-07-05 00:00:00,15323.0
236.0,2016-07-06 00:00:00,16431.0
236.0,2016-07-07 00:00:00,19581.0
236.0,2016-07-08 00:00:00,16874.0
236.0,2016-07-09 00:00:00,12221.0
236.0,2016-07-10 00:00:00,10058.0
236.0,2016-07-11 00:00:00,16320.0
236.0,2016-07-12 00:00:00,18965.0
236.0,2016-07-13 00:00:00,20443.0
236.0,2016-07-14 00:00:00,20130.0
236.0,2016-07-15 00:00:00,17801.0
236.0,2016-07-16 00:00:00,12543.0
236.0,2016-07-17 00:00:00,11050.0
236.0,2016-07-18 00:00:00,17933.0
236.0,2016-07-19 00:00:00,18926.0
236.0,2016-07-20 00:00:00,19795.0
236.0,2016-07-21 00:00:00,19743.0
236.0,2016-07-22 00:00:00,17844.0
236.0,2016-07-23 00:00:00,12464.0
236.0,2016-07-24 00:00:00,10276.0
236.0,2016-07-25 00:00:00,18436.0
236.0,2016-07-26 00:00:00,19310.0
236.0,2016-07-27 00:00:00,19388.0
236.0,2016-07-28 00:00:00,19722.0
236.0,2016-07-29 00:00:00,16770.0
236.0,2016-07-30 00:00:00,12807.0
236.0,2016-07-31 00:00:00,10355.0
237.0,2016-07-01 00:00:00,16890.0
237.0,2016-07-02 00:00:00,11654.0
237.0,2016-07-03 00:00:00,9116.0
237.0,2016-07-04 00:00:00,8249.0
237.0,2016-07-05 00:00:00,17357.0
237.0,2016-07-06 00:00:00,20705.0
237.0,2016-07-07 00:00:00,22976.0
237.0,2016-07-08 00:00:00,19734.0
237.0,2016-07-09 00:00:00,13825.0
237.0,2016-07-10 00:00:00,11802.0
237.0,2016-07-11 00:00:00,18943.0
237.0,2016-07-12 00:00:00,22860.0
237.0,2016-07-13 00:00:00,25561.0
237.0,2016-07-14 00:00:00,24530.0
237.0,2016-07-15 00:00:00,21407.0
237.0,2016-07-16 00:00:00,15489.0
237.0,2016-07-17 00:00:00,12759.0
237.0,2016-07-18 00:00:00,20583.0
237.0,2016-07-19 00:00:00,22187.0
237.0,2016-07-20 00:00:00,24155.0
237.0,2016-07-21 00:00:00,24059.0
237.0,2016-07-22 00:00:00,20144.0
237.0,2016-07-23 00:00:00,15991.0
237.0,2016-07-24 00:00:00,13237.0
237.0,2016-07-25 00:00:00,21148.0
237.0,2016-07-26 00:00:00,22880.0
237.0,2016-07-27 00:00:00,23581.0
237.0,2016-07-28 00:00:00,23278.0
237.0,2016-07-29 00:00:00,19094.0
237.0,2016-07-30 00:00:00,15647.0
237.0,2016-07-31 00:00:00,11698.0
262.0,2016-07-01 00:00:00,6661.0
262.0,2016-07-02 00:00:00,4713.0
262.0,2016-07-03 00:00:00,3450.0
262.0,2016-07-04 00:00:00,3767.0
262.0,2016-07-05 00:00:00,5642.0
262.0,2016-07-06 00:00:00,5178.0
262.0,2016-07-07 00:00:00,6080.0
262.0,2016-07-08 00:00:00,6638.0
262.0,2016-07-09 00:00:00,5532.0
262.0,2016-07-10 00:00:00,4572.0
262.0,2016-07-11 00:00:00,5579.0
262.0,2016-07-12 00:00:00,6472.0
262.0,2016-07-13 00:00:00,6565.0
262.0,2016-07-14 00:00:00,6867.0
262.0,2016-07-15 00:00:00,6387.0
262.0,2016-07-16 00:00:00,5709.0
262.0,2016-07-17 00:00:00,4699.0
262.0,2016-07-18 00:00:00,5776.0
262.0,2016-07-19 00:00:00,6469.0
262.0,2016-07-20 00:00:00,6875.0
262.0,2016-07-21 00:00:00,6621.0
262.0,2016-07-22 00:00:00,7272.0
262.0,2016-07-23 00:00:00,5796.0
262.0,2016-07-24 00:00:00,4774.0
262.0,2016-07-25 00:00:00,6011.0
262.0,2016-07-26 00:00:00,6401.0
262.0,2016-07-27 00:00:00,6512.0
262.0,2016-07-28 00:00:00,6564.0
262.0,2016-07-29 00:00:00,6291.0
262.0,2016-07-30 00:00:00,5474.0
262.0,2016-07-31 00:00:00,4600.0
263.0,2016-07-01 00:00:00,10424.0
263.0,2016-07-02 00:00:00,7984.0
263.0,2016-07-03 00:00:00,6381.0
263.0,2016-07-04 00:00:00,6443.0
263.0,2016-07-05 00:00:00,8029.0
263.0,2016-07-06 00:00:00,7476.0
263.0,2016-07-07 00:00:00,8951.0
263.0,2016-07-08 00:00:00,10478.0
263.0,2016-07-09 00:00:00,10066.0
263.0,2016-07-10 00:00:00,8416.0
263.0,2016-07-11 00:00:00,7622.0
263.0,2016-07-12 00:00:00,8578.0
263.0,2016-07-13 00:00:00,9346.0
263.0,2016-07-14 00:00:00,9703.0
263.0,2016-07-15 00:00:00,10503.0
263.0,2016-07-16 00:00:00,10597.0
263.0,2016-07-17 00:00:00,8789.0
263.0,2016-07-18 00:00:00,8486.0
263.0,2016-07-19 00:00:00,8490.0
263.0,2016-07-20 00:00:00,9185.0
263.0,2016-07-21 00:00:00,9169.0
263.0,2016-07-22 00:00:00,10922.0
263.0,2016-07-23 00:00:00,10813.0
263.0,2016-07-24 00:00:00,9083.0
263.0,2016-07-25 00:00:00,8550.0
263.0,2016-07-26 00:00:00,8684.0
263.0,2016-07-27 00:00:00,8740.0
263.0,2016-07-28 00:00:00,9930.0
263.0,2016-07-29 00:00:00,10193.0
263.0,2016-07-30 00:00:00,10677.0
263.0,2016-07-31 00:00:00,8333.0
75.0,2016-08-01 00:00:00,2880.0
75.0,2016-08-02 00:00:00,2858.0
75.0,2016-08-03 00:00:00,3007.0
75.0,2016-08-04 00:00:00,3029.0
75.0,2016-08-05 00:00:00,3277.0
75.0,2016-08-06 00:00:00,3119.0
75.0,2016-08-07 00:00:00,2731.0
75.0,2016-08-08 00:00:00,2761.0
75.0,2016-08-09 00:00:00,2876.0
75.0,2016-08-10 00:00:00,2912.0
75.0,2016-08-11 00:00:00,3154.0
75.0,2016-08-12 00:00:00,3628.0
75.0,2016-08-13 00:00:00,3580.0
75.0,2016-08-14 00:00:00,3067.0
75.0,2016-08-15 00:00:00,2921.0
75.0,2016-08-16 00:00:00,3043.0
75.0,2016-08-17 00:00:00,2933.0
75.0,2016-08-18 00:00:00,3156.0
75.0,2016-08-19 00:00:00,3316.0
75.0,2016-08-20 00:00:00,3211.0
75.0,2016-08-21 00:00:00,2975.0
75.0,2016-08-22 00:00:00,2388.0
75.0,2016-08-23 00:00:00,2515.0
75.0,2016-08-24 00:00:00,2710.0
75.0,2016-08-25 00:00:00,2830.0
75.0,2016-08-26 00:00:00,3131.0
75.0,2016-08-27 00:00:00,3303.0
75.0,2016-08-28 00:00:00,2979.0
75.0,2016-08-29 00:00:00,2590.0
75.0,2016-08-30 00:00:00,2642.0
75.0,2016-08-31 00:00:00,2917.0
140.0,2016-08-01 00:00:00,9043.0
140.0,2016-08-02 00:00:00,10257.0
140.0,2016-08-03 00:00:00,9906.0
140.0,2016-08-04 00:00:00,10198.0
140.0,2016-08-05 00:00:00,9484.0
140.0,2016-08-06 00:00:00,6525.0
140.0,2016-08-07 00:00:00,5331.0
140.0,2016-08-08 00:00:00,9080.0
140.0,2016-08-09 00:00:00,9817.0
140.0,2016-08-10 00:00:00,10497.0
140.0,2016-08-11 00:00:00,11186.0
140.0,2016-08-12 00:00:00,10545.0
140.0,2016-08-13 00:00:00,7095.0
140.0,2016-08-14 00:00:00,5663.0
140.0,2016-08-15 00:00:00,9293.0
140.0,2016-08-16 00:00:00,10107.0
140.0,2016-08-17 00:00:00,10238.0
140.0,2016-08-18 00:00:00,10084.0
140.0,2016-08-19 00:00:00,9353.0
140.0,2016-08-20 00:00:00,6453.0
140.0,2016-08-21 00:00:00,5404.0
140.0,2016-08-22 00:00:00,8376.0
140.0,2016-08-23 00:00:00,9242.0
140.0,2016-08-24 00:00:00,9959.0
140.0,2016-08-25 00:00:00,9836.0
140.0,2016-08-26 00:00:00,8892.0
140.0,2016-08-27 00:00:00,6100.0
140.0,2016-08-28 00:00:00,5295.0
140.0,2016-08-29 00:00:00,8508.0
140.0,2016-08-30 00:00:00,9285.0
140.0,2016-08-31 00:00:00,9886.0
141.0,2016-08-01 00:00:00,11140.0
141.0,2016-08-02 00:00:00,11902.0
141.0,2016-08-03 00:00:00,12591.0
141.0,2016-08-04 00:00:00,12684.0
141.0,2016-08-05 00:00:00,12455.0
141.0,2016-08-06 00:00:00,11595.0
141.0,2016-08-07 00:00:00,9276.0
141.0,2016-08-08 00:00:00,10259.0
141.0,2016-08-09 00:00:00,11832.0
141.0,2016-08-10 00:00:00,13120.0
141.0,2016-08-11 00:00:00,13820.0
141.0,2016-08-12 00:00:00,13582.0
141.0,2016-08-13 00:00:00,12426.0
141.0,2016-08-14 00:00:00,9897.0
141.0,2016-08-15 00:00:00,11149.0
141.0,2016-08-16 00:00:00,12700.0
141.0,2016-08-17 00:00:00,12645.0
141.0,2016-08-18 00:00:00,12581.0
141.0,2016-08-19 00:00:00,12419.0
141.0,2016-08-20 00:00:00,11247.0
141.0,2016-08-21 00:00:00,9220.0
141.0,2016-08-22 00:00:00,10085.0
141.0,2016-08-23 00:00:00,11382.0
141.0,2016-08-24 00:00:00,11749.0
141.0,2016-08-25 00:00:00,12242.0
141.0,2016-08-26 00:00:00,12287.0
141.0,2016-08-27 00:00:00,10911.0
141.0,2016-08-28 00:00:00,8999.0
141.0,2016-08-29 00:00:00,10057.0
141.0,2016-08-30 00:00:00,10914.0
141.0,2016-08-31 00:00:00,11415.0
236.0,2016-08-01 00:00:00,16011.0
236.0,2016-08-02 00:00:00,18286.0
236.0,2016-08-03 00:00:00,17708.0
236.0,2016-08-04 00:00:00,17650.0
236.0,2016-08-05 00:00:00,15079.0
236.0,2016-08-06 00:00:00,11533.0
236.0,2016-08-07 00:00:00,9297.0
236.0,2016-08-08 00:00:00,14564.0
236.0,2016-08-09 00:00:00,17331.0
236.0,2016-08-10 00:00:00,18311.0
236.0,2016-08-11 00:00:00,19185.0
236.0,2016-08-12 00:00:00,16005.0
236.0,2016-08-13 00:00:00,12531.0
236.0,2016-08-14 00:00:00,10412.0
236.0,2016-08-15 00:00:00,16250.0
236.0,2016-08-16 00:00:00,17965.0
236.0,2016-08-17 00:00:00,16861.0
236.0,2016-08-18 00:00:00,16754.0
236.0,2016-08-19 00:00:00,14684.0
236.0,2016-08-20 00:00:00,11276.0
236.0,2016-08-21 00:00:00,9601.0
236.0,2016-08-22 00:00:00,14101.0
236.0,2016-08-23 00:00:00,15895.0
236.0,2016-08-24 00:00:00,15615.0
236.0,2016-08-25 00:00:00,16126.0
236.0,2016-08-26 00:00:00,14272.0
236.0,2016-08-27 00:00:00,10457.0
236.0,2016-08-28 00:00:00,9305.0
236.0,2016-08-29 00:00:00,14086.0
236.0,2016-08-30 00:00:00,15654.0
